,Date,Time,sensor,anomaly
20378,2021-1-29,05:39:38,45.032242603734346,0
20379,2021-1-29,05:39:39,45.031754873901086,0
20380,2021-1-29,05:39:40,45.081321732229554,0
20381,2021-1-29,05:39:41,45.104054440087765,0
20382,2021-1-29,05:39:42,45.12120097291156,0
20383,2021-1-29,05:39:43,45.120633880589516,0
20384,2021-1-29,05:39:44,45.113795724157086,0
20385,2021-1-29,05:39:45,45.08266560365785,0
20386,2021-1-29,05:39:46,45.09821424868942,0
20387,2021-1-29,05:39:47,45.056906054092124,0
20388,2021-1-29,05:39:48,45.036674514906984,0
20389,2021-1-29,05:39:49,44.98939681201771,0
20390,2021-1-29,05:39:50,44.96291060394245,0
20391,2021-1-29,05:39:51,44.93165744309235,0
20392,2021-1-29,05:39:52,44.91976194414747,0
20393,2021-1-29,05:39:53,44.92353899050162,0
20394,2021-1-29,05:39:54,44.92455017079758,0
20395,2021-1-29,05:39:55,44.94929903495851,0
20396,2021-1-29,05:39:56,44.98953237222802,0
20397,2021-1-29,05:39:57,44.99012879848616,0
20398,2021-1-29,05:39:58,45.003743160167176,0
20399,2021-1-29,05:39:59,45.074163779886455,0
20400,2021-1-29,05:40:00,45.106578408917024,0
20401,2021-1-29,05:40:01,45.082504465601055,0
20402,2021-1-29,05:40:02,45.13586953349901,0
20403,2021-1-29,05:40:03,45.146117266105584,0
20404,2021-1-29,05:40:04,45.09846530634029,0
20405,2021-1-29,05:40:05,45.1003662370206,0
20406,2021-1-29,05:40:06,45.065246912911014,0
20407,2021-1-29,05:40:07,45.031517521988285,0
20408,2021-1-29,05:40:08,45.009237176975155,0
20409,2021-1-29,05:40:09,44.99817367339288,0
20410,2021-1-29,05:40:10,44.95374830929306,0
20411,2021-1-29,05:40:11,44.92287396456581,0
20412,2021-1-29,05:40:12,44.946950108727066,0
20413,2021-1-29,05:40:13,44.91595512993829,0
20414,2021-1-29,05:40:14,44.94501223721163,0
20415,2021-1-29,05:40:15,44.932532896380934,0
20416,2021-1-29,05:40:16,44.976837642276045,0
20417,2021-1-29,05:40:17,44.98398200263034,0
20418,2021-1-29,05:40:18,45.049488765476816,0
20419,2021-1-29,05:40:19,45.04146682428626,0
20420,2021-1-29,05:40:20,45.06886534524326,0
20421,2021-1-29,05:40:21,45.08398938021725,0
20422,2021-1-29,05:40:22,45.1078475043773,0
20423,2021-1-29,05:40:23,45.12738529993108,0
20424,2021-1-29,05:40:24,45.13031474161596,0
20425,2021-1-29,05:40:25,45.10383420884925,0
20426,2021-1-29,05:40:26,45.1070360017472,0
20427,2021-1-29,05:40:27,45.0647096551544,0
20428,2021-1-29,05:40:28,45.01068677036634,0
20429,2021-1-29,05:40:29,44.97505574955817,0
20430,2021-1-29,05:40:30,44.947757218694804,0
20431,2021-1-29,05:40:31,44.923535528602116,0
20432,2021-1-29,05:40:32,44.93144051465533,0
20433,2021-1-29,05:40:33,44.913392210061936,0
20434,2021-1-29,05:40:34,44.924265004251474,0
20435,2021-1-29,05:40:35,44.92294979927447,0
20436,2021-1-29,05:40:36,44.96412836022911,0
20437,2021-1-29,05:40:37,44.99552700436133,0
20438,2021-1-29,05:40:38,45.001326159076406,0
20439,2021-1-29,05:40:39,45.05610979810873,0
20440,2021-1-29,05:40:40,45.0785360138364,0
20441,2021-1-29,05:40:41,45.08368967181275,0
20442,2021-1-29,05:40:42,45.096790370864056,0
20443,2021-1-29,05:40:43,45.11322733569717,0
20444,2021-1-29,05:40:44,45.1415568199789,0
20445,2021-1-29,05:40:45,45.10219165051265,0
20446,2021-1-29,05:40:46,45.095509938934875,0
20447,2021-1-29,05:40:47,45.07272123156527,0
20448,2021-1-29,05:40:48,45.013132037395735,0
20449,2021-1-29,05:40:49,45.00421993311568,0
20450,2021-1-29,05:40:50,44.95990332920429,0
20451,2021-1-29,05:40:51,44.95541917522479,0
20452,2021-1-29,05:40:52,44.92021730487988,0
20453,2021-1-29,05:40:53,44.91034808753118,0
20454,2021-1-29,05:40:54,44.90834656356917,0
20455,2021-1-29,05:40:55,44.95450972447791,0
20456,2021-1-29,05:40:56,44.95578143797433,0
20457,2021-1-29,05:40:57,44.98898868814854,0
20458,2021-1-29,05:40:58,45.03126920041778,0
20459,2021-1-29,05:40:59,45.07509343073522,0
20460,2021-1-29,05:41:00,45.107619136806655,0
20461,2021-1-29,05:41:01,45.125176174862276,0
20462,2021-1-29,05:41:02,45.13422691177693,0
20463,2021-1-29,05:41:03,45.1120024740408,0
20464,2021-1-29,05:41:04,45.11986157384439,0
20465,2021-1-29,05:41:05,45.091500086013305,0
20466,2021-1-29,05:41:06,45.06769970607266,0
20467,2021-1-29,05:41:07,45.04056908259353,0
20468,2021-1-29,05:41:08,45.01522587262672,0
20469,2021-1-29,05:41:09,45.001859025392335,0
20470,2021-1-29,05:41:10,44.97773399008645,0
20471,2021-1-29,05:41:11,44.948302470912836,0
20472,2021-1-29,05:41:12,44.912507560594136,0
20473,2021-1-29,05:41:13,44.93045841857347,0
20474,2021-1-29,05:41:14,44.91828498685284,0
20475,2021-1-29,05:41:15,44.919561747512724,0
20476,2021-1-29,05:41:16,44.960586219331525,0
20477,2021-1-29,05:41:17,45.00223262150541,0
20478,2021-1-29,05:41:18,45.01798094655701,0
20479,2021-1-29,05:41:19,45.06880374169791,0
20480,2021-1-29,05:41:20,45.094739865193816,0
20481,2021-1-29,05:41:21,45.08606979762603,0
20482,2021-1-29,05:41:22,45.13938095034751,0
20483,2021-1-29,05:41:23,45.12643299799076,0
20484,2021-1-29,05:41:24,45.125529241074474,0
20485,2021-1-29,05:41:25,45.09217783142216,0
20486,2021-1-29,05:41:26,45.10730586626581,0
20487,2021-1-29,05:41:27,45.03171983234343,0
20488,2021-1-29,05:41:28,45.02586543933448,0
20489,2021-1-29,05:41:29,44.97611814792828,0
20490,2021-1-29,05:41:30,44.98350084489063,0
20491,2021-1-29,05:41:31,44.961859028763314,0
20492,2021-1-29,05:41:32,44.92992245997398,0
20493,2021-1-29,05:41:33,44.91393071516134,0
20494,2021-1-29,05:41:34,44.94412354778252,0
20495,2021-1-29,05:41:35,44.94491236843178,0
20496,2021-1-29,05:41:36,44.96946525329672,0
20497,2021-1-29,05:41:37,44.97208950694584,0
20498,2021-1-29,05:41:38,45.02371015323296,0
20499,2021-1-29,05:41:39,45.03504657788493,0
20500,2021-1-29,05:41:40,45.059389598598656,0
20501,2021-1-29,05:41:41,45.12005184747847,0
20502,2021-1-29,05:41:42,45.14283145203693,0
20503,2021-1-29,05:41:43,45.10099386828295,0
20504,2021-1-29,05:41:44,45.10726876482504,0
20505,2021-1-29,05:41:45,45.1268738638171,0
20506,2021-1-29,05:41:46,45.10346895776836,0
20507,2021-1-29,05:41:47,45.03821598234749,0
20508,2021-1-29,05:41:48,45.02203526962061,0
20509,2021-1-29,05:41:49,44.998394820963604,0
20510,2021-1-29,05:41:50,44.979906207711196,0
20511,2021-1-29,05:41:51,44.92061880915665,0
20512,2021-1-29,05:41:52,44.93103670088772,0
20513,2021-1-29,05:41:53,44.948984664656834,0
20514,2021-1-29,05:41:54,44.9134912351562,0
20515,2021-1-29,05:41:55,44.9547397112561,0
20516,2021-1-29,05:41:56,44.9910091587307,0
20517,2021-1-29,05:41:57,45.01521226342251,0
20518,2021-1-29,05:41:58,45.0314181638,0
20519,2021-1-29,05:41:59,45.033015712064284,0
20520,2021-1-29,05:42:00,45.081254926521666,0
20521,2021-1-29,05:42:01,45.130645179532,0
20522,2021-1-29,05:42:02,45.11884360813233,0
20523,2021-1-29,05:42:03,45.11349816715165,0
20524,2021-1-29,05:42:04,45.11905976028325,0
20525,2021-1-29,05:42:05,45.11768591760082,0
20526,2021-1-29,05:42:06,45.07453414144554,0
20527,2021-1-29,05:42:07,45.061140853401305,0
20528,2021-1-29,05:42:08,45.04684354322549,0
20529,2021-1-29,05:42:09,44.9925607475281,0
20530,2021-1-29,05:42:10,44.94154675585329,0
20531,2021-1-29,05:42:11,44.946610500722734,0
20532,2021-1-29,05:42:12,44.909384139769344,0
20533,2021-1-29,05:42:13,44.94236916729097,0
20534,2021-1-29,05:42:14,44.91622949434451,0
20535,2021-1-29,05:42:15,44.927244312804916,0
20536,2021-1-29,05:42:16,44.952688160157535,0
20537,2021-1-29,05:42:17,44.99184226545386,0
20538,2021-1-29,05:42:18,45.04875265380598,0
20539,2021-1-29,05:42:19,45.05107683033255,0
20540,2021-1-29,05:42:20,45.06986119965485,0
20541,2021-1-29,05:42:21,45.11013070271592,0
20542,2021-1-29,05:42:22,45.128747769646914,0
20543,2021-1-29,05:42:23,45.12171599297595,0
20544,2021-1-29,05:42:24,45.097379033261966,0
20545,2021-1-29,05:42:25,45.09246597991595,0
20546,2021-1-29,05:42:26,45.06460668703101,0
20547,2021-1-29,05:42:27,45.064782438458344,0
20548,2021-1-29,05:42:28,45.00708219675302,0
20549,2021-1-29,05:42:29,45.01723259273764,0
20550,2021-1-29,05:42:30,44.982125212992344,0
20551,2021-1-29,05:42:31,44.9442904735557,0
20552,2021-1-29,05:42:32,44.94215056025903,0
20553,2021-1-29,05:42:33,44.90581346890784,0
20554,2021-1-29,05:42:34,44.94459338047674,0
20555,2021-1-29,05:42:35,44.957350829329364,0
20556,2021-1-29,05:42:36,44.95164256685685,0
20557,2021-1-29,05:42:37,44.980653644126285,0
20558,2021-1-29,05:42:38,45.01544029477416,0
20559,2021-1-29,05:42:39,45.04994167925752,0
20560,2021-1-29,05:42:40,45.10705408247889,0
20561,2021-1-29,05:42:41,45.13062599829192,0
20562,2021-1-29,05:42:42,45.11708469400351,0
20563,2021-1-29,05:42:43,45.10331258379863,0
20564,2021-1-29,05:42:44,45.13920441686926,0
20565,2021-1-29,05:42:45,45.083939772692894,0
20566,2021-1-29,05:42:46,45.097963452679465,0
20567,2021-1-29,05:42:47,45.04028043602079,0
20568,2021-1-29,05:42:48,45.026389990915575,0
20569,2021-1-29,05:42:49,45.01297354625801,0
20570,2021-1-29,05:42:50,44.94265821442681,0
20571,2021-1-29,05:42:51,44.96799195643348,0
20572,2021-1-29,05:42:52,44.94618108231912,0
20573,2021-1-29,05:42:53,44.92514660353517,0
20574,2021-1-29,05:42:54,44.90664712498182,0
20575,2021-1-29,05:42:55,44.94497059923081,0
20576,2021-1-29,05:42:56,44.95827860485407,0
20577,2021-1-29,05:42:57,44.97621736752325,0
20578,2021-1-29,05:42:58,45.04413498485072,0
20579,2021-1-29,05:42:59,45.0526919687665,0
20580,2021-1-29,05:43:00,45.0675475418822,0
20581,2021-1-29,05:43:01,45.11040444806847,0
20582,2021-1-29,05:43:02,45.138048017961445,0
20583,2021-1-29,05:43:03,45.1151898204991,0
20584,2021-1-29,05:43:04,45.13535190135179,0
20585,2021-1-29,05:43:05,45.08690462355743,0
20586,2021-1-29,05:43:06,45.072085881478586,0
20587,2021-1-29,05:43:07,45.051874951322596,0
20588,2021-1-29,05:43:08,45.02885962318313,0
20589,2021-1-29,05:43:09,44.99060304965898,0
20590,2021-1-29,05:43:10,44.96074777290021,0
20591,2021-1-29,05:43:11,44.95063227709313,0
20592,2021-1-29,05:43:12,44.91691894590765,0
20593,2021-1-29,05:43:13,44.90551674926332,0
20594,2021-1-29,05:43:14,44.90892343892857,0
20595,2021-1-29,05:43:15,44.94212153552869,0
20596,2021-1-29,05:43:16,44.950236530430395,0
20597,2021-1-29,05:43:17,45.01561974341471,0
20598,2021-1-29,05:43:18,45.03851888557124,0
20599,2021-1-29,05:43:19,45.0634570499386,0
20600,2021-1-29,05:43:20,45.068907518766956,0
20601,2021-1-29,05:43:21,45.099782189315754,0
20602,2021-1-29,05:43:22,45.11485390290769,0
20603,2021-1-29,05:43:23,45.12348042396219,0
20604,2021-1-29,05:43:24,45.13787641289796,0
20605,2021-1-29,05:43:25,45.12476797281195,0
20606,2021-1-29,05:43:26,45.09665903975297,0
20607,2021-1-29,05:43:27,45.08072114611662,0
20608,2021-1-29,05:43:28,45.02333655416974,0
20609,2021-1-29,05:43:29,45.01088554996112,0
20610,2021-1-29,05:43:30,44.95124683195913,0
20611,2021-1-29,05:43:31,44.960724175085815,0
20612,2021-1-29,05:43:32,44.947804073983725,0
20613,2021-1-29,05:43:33,44.90273678865213,0
20614,2021-1-29,05:43:34,44.94432334832954,0
20615,2021-1-29,05:43:35,44.93438844319648,0
20616,2021-1-29,05:43:36,44.98573918650828,0
20617,2021-1-29,05:43:37,44.97795465097914,0
20618,2021-1-29,05:43:38,45.038443733980216,0
20619,2021-1-29,05:43:39,45.07105060137688,0
20620,2021-1-29,05:43:40,45.08692764939689,0
20621,2021-1-29,05:43:41,45.089025808366536,0
20622,2021-1-29,05:43:42,45.09664271905549,0
20623,2021-1-29,05:43:43,45.11370672126436,0
20624,2021-1-29,05:43:44,45.110823090578855,0
20625,2021-1-29,05:43:45,45.11865478226665,0
20626,2021-1-29,05:43:46,45.09348273031648,0
20627,2021-1-29,05:43:47,45.03610686030873,0
20628,2021-1-29,05:43:48,45.00562065797252,0
20629,2021-1-29,05:43:49,44.99287620042969,0
20630,2021-1-29,05:43:50,44.95901463704621,0
20631,2021-1-29,05:43:51,44.945893587664365,0
20632,2021-1-29,05:43:52,44.913902147189376,0
20633,2021-1-29,05:43:53,44.945801563775476,0
20634,2021-1-29,05:43:54,44.9194962895028,0
20635,2021-1-29,05:43:55,44.95668378753408,0
20636,2021-1-29,05:43:56,44.97715545244684,0
20637,2021-1-29,05:43:57,44.98432995938176,0
20638,2021-1-29,05:43:58,45.016228898682826,0
20639,2021-1-29,05:43:59,45.068075728207354,0
20640,2021-1-29,05:44:00,45.09796517866992,0
20641,2021-1-29,05:44:01,45.12338417111888,0
20642,2021-1-29,05:44:02,45.129526970184216,0
20643,2021-1-29,05:44:03,45.122025751242056,0
20644,2021-1-29,05:44:04,45.130826577883404,0
20645,2021-1-29,05:44:05,45.130422733744936,0
20646,2021-1-29,05:44:06,45.08412946502067,0
20647,2021-1-29,05:44:07,45.07403493642255,0
20648,2021-1-29,05:44:08,45.02038896223585,0
20649,2021-1-29,05:44:09,44.98175591778254,0
20650,2021-1-29,05:44:10,44.97086310219218,0
20651,2021-1-29,05:44:11,44.92895813245567,0
20652,2021-1-29,05:44:12,44.9529511438521,0
20653,2021-1-29,05:44:13,44.9494443561813,0
20654,2021-1-29,05:44:14,44.92693101469134,0
20655,2021-1-29,05:44:15,44.95173094453484,0
20656,2021-1-29,05:44:16,44.98864011228265,0
20657,2021-1-29,05:44:17,44.981397413398184,0
20658,2021-1-29,05:44:18,45.04855974042347,0
20659,2021-1-29,05:44:19,45.04304990438642,0
20660,2021-1-29,05:44:20,45.09081326523724,0
20661,2021-1-29,05:44:21,45.11832241577168,0
20662,2021-1-29,05:44:22,45.130992815125495,0
20663,2021-1-29,05:44:23,45.10657563446414,0
20664,2021-1-29,05:44:24,45.14012433339445,0
20665,2021-1-29,05:44:25,45.098403490754336,0
20666,2021-1-29,05:44:26,45.08955301821882,0
20667,2021-1-29,05:44:27,45.060345165304255,0
20668,2021-1-29,05:44:28,45.01103985173185,0
20669,2021-1-29,05:44:29,44.976762398933424,0
20670,2021-1-29,05:44:30,44.97975146351792,0
20671,2021-1-29,05:44:31,44.94940784589803,0
20672,2021-1-29,05:44:32,44.948735127814636,0
20673,2021-1-29,05:44:33,44.927056935757555,0
20674,2021-1-29,05:44:34,44.95132117693203,0
20675,2021-1-29,05:44:35,44.9297541323598,0
20676,2021-1-29,05:44:36,44.94825010210353,0
20677,2021-1-29,05:44:37,44.99232258176751,0
20678,2021-1-29,05:44:38,45.00143468903717,0
20679,2021-1-29,05:44:39,45.03977166104263,0
20680,2021-1-29,05:44:40,45.09878477225771,0
20681,2021-1-29,05:44:41,45.110956794349654,0
20682,2021-1-29,05:44:42,45.13957904393567,0
20683,2021-1-29,05:44:43,45.10072779722633,0
20684,2021-1-29,05:44:44,45.144081296646576,0
20685,2021-1-29,05:44:45,45.10171328341212,0
20686,2021-1-29,05:44:46,45.061211659910974,0
20687,2021-1-29,05:44:47,45.04304012539346,0
20688,2021-1-29,05:44:48,45.034811975828035,0
20689,2021-1-29,05:44:49,45.01907592887389,0
20690,2021-1-29,05:44:50,44.97266401305646,0
20691,2021-1-29,05:44:51,44.95535116451045,0
20692,2021-1-29,05:44:52,44.9374623087199,0
20693,2021-1-29,05:44:53,44.943116701059616,0
20694,2021-1-29,05:44:54,44.937861200022525,0
20695,2021-1-29,05:44:55,44.94306041480906,0
20696,2021-1-29,05:44:56,44.97073335736999,0
20697,2021-1-29,05:44:57,44.97927702787116,0
20698,2021-1-29,05:44:58,45.021636340096165,0
20699,2021-1-29,05:44:59,45.06250040019973,0
20700,2021-1-29,05:45:00,45.06970507632353,0
20701,2021-1-29,05:45:01,45.124505599978335,0
20702,2021-1-29,05:45:02,45.135873185235035,0
20703,2021-1-29,05:45:03,45.10858857822227,0
20704,2021-1-29,05:45:04,45.130168999769275,0
20705,2021-1-29,05:45:05,45.102324657049934,0
20706,2021-1-29,05:45:06,45.0797992577219,0
20707,2021-1-29,05:45:07,45.0541701135163,0
20708,2021-1-29,05:45:08,45.030999066737174,0
20709,2021-1-29,05:45:09,45.00295737796045,0
20710,2021-1-29,05:45:10,44.96632467325697,0
20711,2021-1-29,05:45:11,44.92496322059731,0
20712,2021-1-29,05:45:12,44.90752051893228,0
20713,2021-1-29,05:45:13,44.90645940068652,0
20714,2021-1-29,05:45:14,44.952704794085,0
20715,2021-1-29,05:45:15,44.92080918111525,0
20716,2021-1-29,05:45:16,44.969027094630285,0
20717,2021-1-29,05:45:17,44.98966437403558,0
20718,2021-1-29,05:45:18,45.03654559103359,0
20719,2021-1-29,05:45:19,45.07905906248695,0
20720,2021-1-29,05:45:20,45.092833009911196,0
20721,2021-1-29,05:45:21,45.08436389469093,0
20722,2021-1-29,05:45:22,45.096474351099694,0
20723,2021-1-29,05:45:23,45.107860038577876,0
20724,2021-1-29,05:45:24,45.12023167135316,0
20725,2021-1-29,05:45:25,45.12876547254185,0
20726,2021-1-29,05:45:26,45.064033940876186,0
20727,2021-1-29,05:45:27,45.05109998976832,0
20728,2021-1-29,05:45:28,45.01889828561177,0
20729,2021-1-29,05:45:29,44.97482535472733,0
20730,2021-1-29,05:45:30,44.94948258816767,0
20731,2021-1-29,05:45:31,44.945324774812825,0
20732,2021-1-29,05:45:32,44.93882679866079,0
20733,2021-1-29,05:45:33,44.917200448096324,0
20734,2021-1-29,05:45:34,44.93560227554776,0
20735,2021-1-29,05:45:35,44.95453827213957,0
20736,2021-1-29,05:45:36,44.9595997392605,0
20737,2021-1-29,05:45:37,45.00748847995802,0
20738,2021-1-29,05:45:38,45.00033470395218,0
20739,2021-1-29,05:45:39,45.054426760024235,0
20740,2021-1-29,05:45:40,45.06721931941888,0
20741,2021-1-29,05:45:41,45.094324475139636,0
20742,2021-1-29,05:45:42,45.12263529294288,0
20743,2021-1-29,05:45:43,45.112178439898315,0
20744,2021-1-29,05:45:44,45.14159762103129,0
20745,2021-1-29,05:45:45,45.112998288909765,0
20746,2021-1-29,05:45:46,45.09835332244436,0
20747,2021-1-29,05:45:47,45.03498860687071,0
20748,2021-1-29,05:45:48,45.03078683065145,0
20749,2021-1-29,05:45:49,45.00083958654282,0
20750,2021-1-29,05:45:50,44.97491833006659,0
20751,2021-1-29,05:45:51,44.957384496321794,0
20752,2021-1-29,05:45:52,44.90532128683691,0
20753,2021-1-29,05:45:53,44.93602089957431,0
20754,2021-1-29,05:45:54,44.91571636804287,0
20755,2021-1-29,05:45:55,44.930062549216,0
20756,2021-1-29,05:45:56,44.96734976698366,0
20757,2021-1-29,05:45:57,44.98233786014685,0
20758,2021-1-29,05:45:58,45.04358446167141,0
20759,2021-1-29,05:45:59,45.03440751967543,0
20760,2021-1-29,05:46:00,45.07412779916175,0
20761,2021-1-29,05:46:01,45.08558654133578,0
20762,2021-1-29,05:46:02,45.12889669205887,0
20763,2021-1-29,05:46:03,45.14176389791151,0
20764,2021-1-29,05:46:04,45.113964297010035,0
20765,2021-1-29,05:46:05,45.12626679036493,0
20766,2021-1-29,05:46:06,45.105710994559985,0
20767,2021-1-29,05:46:07,45.032876918055656,0
20768,2021-1-29,05:46:08,45.03885381797176,0
20769,2021-1-29,05:46:09,44.99401970576829,0
20770,2021-1-29,05:46:10,44.943993062409454,0
20771,2021-1-29,05:46:11,44.946850760339316,0
20772,2021-1-29,05:46:12,44.94736698549236,0
20773,2021-1-29,05:46:13,44.938552114815096,0
20774,2021-1-29,05:46:14,44.94997909733907,0
20775,2021-1-29,05:46:15,44.93098667124283,0
20776,2021-1-29,05:46:16,44.97317402165623,0
20777,2021-1-29,05:46:17,44.990129081754674,0
20778,2021-1-29,05:46:18,45.01013232641028,0
20779,2021-1-29,05:46:19,45.03372336011134,0
20780,2021-1-29,05:46:20,45.087868289792574,0
20781,2021-1-29,05:46:21,45.10036192986137,0
20782,2021-1-29,05:46:22,45.13674976673191,0
20783,2021-1-29,05:46:23,45.12815653433857,0
20784,2021-1-29,05:46:24,45.11991700800445,0
20785,2021-1-29,05:46:25,45.09810230070104,0
20786,2021-1-29,05:46:26,45.092852281876304,0
20787,2021-1-29,05:46:27,45.05696615981452,0
20788,2021-1-29,05:46:28,45.012894365504664,0
20789,2021-1-29,05:46:29,44.99866088608013,0
20790,2021-1-29,05:46:30,44.95082874254391,0
20791,2021-1-29,05:46:31,44.96405221977638,0
20792,2021-1-29,05:46:32,44.91822377839267,0
20793,2021-1-29,05:46:33,44.92674672696825,0
20794,2021-1-29,05:46:34,44.944759148724515,0
20795,2021-1-29,05:46:35,44.94741265330835,0
20796,2021-1-29,05:46:36,44.974079550896825,0
20797,2021-1-29,05:46:37,44.97585031685545,0
20798,2021-1-29,05:46:38,45.01995981218229,0
20799,2021-1-29,05:46:39,45.06907644839536,0
20800,2021-1-29,05:46:40,45.10020607592736,0
20801,2021-1-29,05:46:41,45.11901518571476,0
20802,2021-1-29,05:46:42,45.09791265352961,0
20803,2021-1-29,05:46:43,45.10669163831391,0
20804,2021-1-29,05:46:44,45.13091802487763,0
20805,2021-1-29,05:46:45,45.102062843159715,0
20806,2021-1-29,05:46:46,45.105157982195905,0
20807,2021-1-29,05:46:47,45.03638406535606,0
20808,2021-1-29,05:46:48,45.048452439973424,0
20809,2021-1-29,05:46:49,45.01095749921472,0
20810,2021-1-29,05:46:50,44.94645053868305,0
20811,2021-1-29,05:46:51,44.957777287945376,0
20812,2021-1-29,05:46:52,44.91240331078157,0
20813,2021-1-29,05:46:53,44.90971259498406,0
20814,2021-1-29,05:46:54,44.912244769001255,0
20815,2021-1-29,05:46:55,44.95512058901382,0
20816,2021-1-29,05:46:56,44.94584910665036,0
20817,2021-1-29,05:46:57,45.008168430166855,0
20818,2021-1-29,05:46:58,45.01955312243226,0
20819,2021-1-29,05:46:59,45.077031297173946,0
20820,2021-1-29,05:47:00,45.071251653475564,0
20821,2021-1-29,05:47:01,45.090649827532886,0
20822,2021-1-29,05:47:02,45.12460041194735,0
20823,2021-1-29,05:47:03,45.128974036356304,0
20824,2021-1-29,05:47:04,45.139417081611334,0
20825,2021-1-29,05:47:05,45.110291559014655,0
20826,2021-1-29,05:47:06,45.068143273257675,0
20827,2021-1-29,05:47:07,45.05320926049548,0
20828,2021-1-29,05:47:08,45.01878849008223,0
20829,2021-1-29,05:47:09,45.01069148212042,0
20830,2021-1-29,05:47:10,44.97139941516484,0
20831,2021-1-29,05:47:11,44.93198914290856,0
20832,2021-1-29,05:47:12,44.93572522998308,0
20833,2021-1-29,05:47:13,44.92520913974949,0
20834,2021-1-29,05:47:14,44.93660307526477,0
20835,2021-1-29,05:47:15,44.92776184014608,0
20836,2021-1-29,05:47:16,44.94818692234624,0
20837,2021-1-29,05:47:17,44.983381955335936,0
20838,2021-1-29,05:47:18,45.0034615853711,0
20839,2021-1-29,05:47:19,45.07464282784596,0
20840,2021-1-29,05:47:20,45.07065393348579,0
20841,2021-1-29,05:47:21,45.107779216870824,0
20842,2021-1-29,05:47:22,45.14034093540637,0
20843,2021-1-29,05:47:23,45.147060889971,0
20844,2021-1-29,05:47:24,45.13313888571414,0
20845,2021-1-29,05:47:25,45.12274877135475,0
20846,2021-1-29,05:47:26,45.07988309969958,0
20847,2021-1-29,05:47:27,45.07220561159799,0
20848,2021-1-29,05:47:28,45.00407372439468,0
20849,2021-1-29,05:47:29,45.00075553368706,0
20850,2021-1-29,05:47:30,44.97422747088814,0
20851,2021-1-29,05:47:31,44.95688729553479,0
20852,2021-1-29,05:47:32,44.92211106380721,0
20853,2021-1-29,05:47:33,44.94641435425882,0
20854,2021-1-29,05:47:34,44.914714067733854,0
20855,2021-1-29,05:47:35,44.94590035412181,0
20856,2021-1-29,05:47:36,44.97262960874794,0
20857,2021-1-29,05:47:37,44.99186729486769,0
20858,2021-1-29,05:47:38,45.03674336951567,0
20859,2021-1-29,05:47:39,45.04835454298177,0
20860,2021-1-29,05:47:40,45.0611983201252,0
20861,2021-1-29,05:47:41,45.11209552320983,0
20862,2021-1-29,05:47:42,45.11121862552153,0
20863,2021-1-29,05:47:43,45.12684979012238,0
20864,2021-1-29,05:47:44,45.13581620904182,0
20865,2021-1-29,05:47:45,45.0846917874849,0
20866,2021-1-29,05:47:46,45.085205481314944,0
20867,2021-1-29,05:47:47,45.06505842514857,0
20868,2021-1-29,05:47:48,45.03581785078071,0
20869,2021-1-29,05:47:49,44.99312338460203,0
20870,2021-1-29,05:47:50,44.951306217152606,0
20871,2021-1-29,05:47:51,44.9549799840715,0
20872,2021-1-29,05:47:52,44.940996963539135,0
20873,2021-1-29,05:47:53,44.923114179354044,0
20874,2021-1-29,05:47:54,44.9166684262686,0
20875,2021-1-29,05:47:55,44.920287275950166,0
20876,2021-1-29,05:47:56,44.983778197012775,0
20877,2021-1-29,05:47:57,44.98413153534559,0
20878,2021-1-29,05:47:58,45.04767377873505,0
20879,2021-1-29,05:47:59,45.06635335204077,0
20880,2021-1-29,05:48:00,45.08140554383422,0
20881,2021-1-29,05:48:01,45.11239699932451,0
20882,2021-1-29,05:48:02,45.12044290459009,0
20883,2021-1-29,05:48:03,45.11350817947094,0
20884,2021-1-29,05:48:04,45.10004253043907,0
20885,2021-1-29,05:48:05,45.09402504222857,0
20886,2021-1-29,05:48:06,45.091689481318696,0
20887,2021-1-29,05:48:07,45.03970736928214,0
20888,2021-1-29,05:48:08,45.028962706368084,0
20889,2021-1-29,05:48:09,44.990766365784424,0
20890,2021-1-29,05:48:10,44.98358383799676,0
20891,2021-1-29,05:48:11,44.96561750000771,0
20892,2021-1-29,05:48:12,44.91270378118585,0
20893,2021-1-29,05:48:13,44.926769005235705,0
20894,2021-1-29,05:48:14,44.91370304454886,0
20895,2021-1-29,05:48:15,44.939859347686806,0
20896,2021-1-29,05:48:16,44.950293120836655,0
20897,2021-1-29,05:48:17,45.00002782232731,0
20898,2021-1-29,05:48:18,45.02177198219105,0
20899,2021-1-29,05:48:19,45.075734999547024,0
20900,2021-1-29,05:48:20,45.10092111247989,0
20901,2021-1-29,05:48:21,45.09941737990473,0
20902,2021-1-29,05:48:22,45.11875499639344,0
20903,2021-1-29,05:48:23,45.13920651197384,0
20904,2021-1-29,05:48:24,45.13787661643419,0
20905,2021-1-29,05:48:25,45.09102859186769,0
20906,2021-1-29,05:48:26,45.06295456429051,0
20907,2021-1-29,05:48:27,45.03494791429344,0
20908,2021-1-29,05:48:28,45.00529364295997,0
20909,2021-1-29,05:48:29,44.99769890375381,0
20910,2021-1-29,05:48:30,44.95226566504967,0
20911,2021-1-29,05:48:31,44.942621592077494,0
20912,2021-1-29,05:48:32,44.91119677602729,0
20913,2021-1-29,05:48:33,44.94909318418964,0
20914,2021-1-29,05:48:34,44.9290203019681,0
20915,2021-1-29,05:48:35,44.95987095689833,0
